isbn,title,author,publicationyear,bookimage,numpages,rating,genre,bookurl,language,price,,,,,,,
3473352365,Die Sternensucher. ( Junge Erwachsene).,David Almond,2002,http://images.amazon.com/images/P/3473352365.01.LZZZZZZZ.jpg,215,3.57,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.15,,,,,,,
081331772X,Rhetoric and Marxism (Polemics Series),James Arnt Aune,1994,http://images.amazon.com/images/P/081331772X.01.LZZZZZZZ.jpg,187,4,Arts & Crafts,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.11,,,,,,,
1551668033,Delayed Diagnosis,Gwen Hunter,2001,http://images.amazon.com/images/P/1551668033.01.LZZZZZZZ.jpg,384,4.01,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,5.87,,,,,,,
044661291X,Not Even for Love,Sandra Brown,2004,http://images.amazon.com/images/P/044661291X.01.LZZZZZZZ.jpg,208,3.49,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,13.73,,,,,,,
1585471534,Friendship Cake (Premier Series),J. Lynne Hinton,2001,http://images.amazon.com/images/P/1585471534.01.LZZZZZZZ.jpg,224,3.4,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,12.03,,,,,,,
1551669595,Keeper of the Light,Diane Chamberlain,2002,http://images.amazon.com/images/P/1551669595.01.LZZZZZZZ.jpg,480,3.98,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.88,,,,,,,
3442150558,Sie Nannten Mich Es,Dave Pelzer,2002,http://images.amazon.com/images/P/3442150558.01.LZZZZZZZ.jpg,160,4.11,Biography & Autobiography,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.99,,,,,,,
1842322753,An Old Captivity,Nevil Shute,2000,http://images.amazon.com/images/P/1842322753.01.LZZZZZZZ.jpg,302,3.95,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,11.84,,,,,,,
1568522258,Wizard of Oz,L. Frank Baum,1999,http://images.amazon.com/images/P/1568522258.01.LZZZZZZZ.jpg,208,3.99,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.71,,,,,,,
039330762X,The Mauritius Command,Patrick O'Brian,1991,http://images.amazon.com/images/P/039330762X.01.LZZZZZZZ.jpg,348,4.35,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,11.1,,,,,,,
2253146714,Encore une danse,Katherine Pancol,1999,http://images.amazon.com/images/P/2253146714.01.LZZZZZZZ.jpg,315,3,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,11.13,,,,,,,
007554332X,Kaizen: The Key To Japan's Competitive Success,Masaaki  Imai,1986,http://images.amazon.com/images/P/007554332X.01.LZZZZZZZ.jpg,260,4,Business & Economics,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.31,,,,,,,
2290215627,Jonathan livingston le goÃ?Â©land,Bach,2000,http://images.amazon.com/images/P/2290215627.01.LZZZZZZZ.jpg,116,3.84,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.59,,,,,,,
1851526307,Edgar Allan Poe: The Complete Illustrated Stories and Poems,Edgar Allan Poe,2003,http://images.amazon.com/images/P/1851526307.01.LZZZZZZZ.jpg,973,4.5,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,12.95,,,,,,,
1861051654,The Insider's Guide to Paris,Kate Muir,2000,http://images.amazon.com/images/P/1861051654.01.LZZZZZZZ.jpg,260,4.33,Travel & Nature,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.98,,,,,,,
207042538X,La Petite Bijou,Patrick Modiano,2002,http://images.amazon.com/images/P/207042538X.01.LZZZZZZZ.jpg,168,3.46,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.29,,,,,,,
1589630947,The Lighthouse at the End of the World,Jules Verne,2001,http://images.amazon.com/images/P/1589630947.01.LZZZZZZZ.jpg,260,3.64,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,10.05,,,,,,,
1895837499,Summer Burns,Mary Jo Pollak,2000,http://images.amazon.com/images/P/1895837499.01.LZZZZZZZ.jpg,192,4.29,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.87,,,,,,,
1559705175,Destiny,Tim Parks,2000,http://images.amazon.com/images/P/1559705175.01.LZZZZZZZ.jpg,248,3.89,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.38,,,,,,,
037570289X,A Widow for One Year : A Novel (Random House Large Print),JOHN IRVING,1998,http://images.amazon.com/images/P/037570289X.01.LZZZZZZZ.jpg,799,3.76,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,11.47,,,,,,,
1586480049,The Last Debate,James Lehrer,2000,http://images.amazon.com/images/P/1586480049.01.LZZZZZZZ.jpg,368,3.48,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.44,,,,,,,
1556524900,Dearly Beloved,Anne Morrow Lindbergh,2003,http://images.amazon.com/images/P/1556524900.01.LZZZZZZZ.jpg,208,3.46,Arts & Crafts,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.66,,,,,,,
067162086X,Twenty One Days To Stop Smoking,Dee Burton,1986,http://images.amazon.com/images/P/067162086X.01.LZZZZZZZ.jpg,159,0,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.87,,,,,,,
080693851X,In-Line Skating Basics,Cam Millar,1996,http://images.amazon.com/images/P/080693851X.01.LZZZZZZZ.jpg,96,2,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,10.95,,,,,,,
1568491611,The Peter Principle,Laurence J. Peter,1993,http://images.amazon.com/images/P/1568491611.01.LZZZZZZZ.jpg,179,3.8,Business & Economics,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.17,,,,,,,
8435006484,El Salon Dorado (Narrativas Historicas Edhasa),Jose Luis Corral Lafuente,1999,http://images.amazon.com/images/P/8435006484.01.LZZZZZZZ.jpg,648,3.91,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.92,,,,,,,
067174190X,WORD POWER MADE EASY,Norman Lewis,1991,http://images.amazon.com/images/P/067174190X.01.LZZZZZZZ.jpg,528,4.4,Education,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.61,,,,,,,
1885843070,The View from My House,Joann Baker,1998,http://images.amazon.com/images/P/1885843070.01.LZZZZZZZ.jpg,224,4.67,Humor,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.32,,,,,,,
1882593308,A Window Facing West,John S. Tarlton,1999,http://images.amazon.com/images/P/1882593308.01.LZZZZZZZ.jpg,176,3.67,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.41,,,,,,,
044180263X,Time Machine,H. G. Wells,1988,http://images.amazon.com/images/P/044180263X.01.LZZZZZZZ.jpg,144,3.89,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.49,,,,,,,
1891830473,Shuck Unmasked,Rick Smith,2004,http://images.amazon.com/images/P/1891830473.01.LZZZZZZZ.jpg,168,3.33,Comics & Graphic Novels,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.56,,,,,,,
2070425770,La Douce empoisonneuse,Arto Paasilinna,2003,http://images.amazon.com/images/P/2070425770.01.LZZZZZZZ.jpg,255,3.59,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.3,,,,,,,
207040563X,L'Information,Martin Amis,1998,http://images.amazon.com/images/P/207040563X.01.LZZZZZZZ.jpg,688,3.51,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.15,,,,,,,
006109840X,A Bloodhound To Die For,Virginia Lanier,2004,http://images.amazon.com/images/P/006109840X.01.LZZZZZZZ.jpg,320,4.26,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.31,,,,,,,
042512360X,See No Evil,Edward Mathis,1990,http://images.amazon.com/images/P/042512360X.01.LZZZZZZZ.jpg,266,3,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,13.03,,,,,,,
1740590732,Lonely Planet Berlin (Lonely Planet Berlin),Andrea Schulte-Peevers,2002,http://images.amazon.com/images/P/1740590732.01.LZZZZZZZ.jpg,304,4.03,Travel & Nature,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,11.82,,,,,,,
055337379X,Places to Stay the Night,Ann Hood,1994,http://images.amazon.com/images/P/055337379X.01.LZZZZZZZ.jpg,275,3.54,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.06,,,,,,,
081296618X,Islam : A Short History (Modern Library Chronicles),KAREN ARMSTRONG,2002,http://images.amazon.com/images/P/081296618X.01.LZZZZZZZ.jpg,230,4.03,History,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.66,,,,,,,
1564589862,Cat Care: 101 Essential Tips (101 Essential Tips),Andrew Edney,1995,http://images.amazon.com/images/P/1564589862.01.LZZZZZZZ.jpg,72,3.72,Home,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.61,,,,,,,
1565078209,A Mother So Dear,Alda Ellis,1998,http://images.amazon.com/images/P/1565078209.01.LZZZZZZZ.jpg,48,3,Home,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,5.65,,,,,,,
074780124X,The Slate Industry (Shire Albums),Merfyn Williams,1999,http://images.amazon.com/images/P/074780124X.01.LZZZZZZZ.jpg,32,0,Business & Economics,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.78,,,,,,,
1561711470,The Marilyn Files,Robert F. Slatzer,1994,http://images.amazon.com/images/P/1561711470.01.LZZZZZZZ.jpg,314,2.89,Biography & Autobiography,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.04,,,,,,,
1586480170,Tell Me a Story: Fifty Years and 60 Minutes in Television,Don Hewitt,2001,http://images.amazon.com/images/P/1586480170.01.LZZZZZZZ.jpg,272,3.76,Biography & Autobiography,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.77,,,,,,,
3822868760,Design Classics: 1880-1930,Torsten Brohan,2001,http://images.amazon.com/images/P/3822868760.01.LZZZZZZZ.jpg,192,4,Education,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,12.84,,,,,,,
1850158517,Kittens (Mini Square Books),Helen Exley,1997,http://images.amazon.com/images/P/1850158517.01.LZZZZZZZ.jpg,64,4,Home,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.66,,,,,,,
1896937004,Pregnancy &amp; Childbirth Tips,Gail J. Dahl,1998,http://images.amazon.com/images/P/1896937004.01.LZZZZZZZ.jpg,183,3,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.26,,,,,,,
8445070371,El Hobbit,J. R. R. Tolkien,1995,http://images.amazon.com/images/P/8445070371.01.LZZZZZZZ.jpg,360,4.27,Arts & Crafts,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.14,,,,,,,
1857099036,Titian,Charles Hope,2004,http://images.amazon.com/images/P/1857099036.01.LZZZZZZZ.jpg,192,4.19,Arts & Crafts,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.22,,,,,,,
2264034505,Mon chien stupide,John Fante,2002,http://images.amazon.com/images/P/2264034505.01.LZZZZZZZ.jpg,155,3.92,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.44,,,,,,,
8807016028,Saltatempo,Benni,0,http://images.amazon.com/images/P/8807016028.01.LZZZZZZZ.jpg,265,4.07,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,12.72,,,,,,,
140120287X,Thundercats: Dogs of War (Thundercats),John Layman,2004,http://images.amazon.com/images/P/140120287X.01.LZZZZZZZ.jpg,128,3.18,Comics & Graphic Novels,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.04,,,,,,,
077108823X,Deep Hollow Creek,Watson,1992,http://images.amazon.com/images/P/077108823X.01.LZZZZZZZ.jpg,141,2.93,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.09,,,,,,,
1552978044,Sparrows and Finches of the Great Lakes Region &amp; Eastern North America,Chris G. Earley,2003,http://images.amazon.com/images/P/1552978044.01.LZZZZZZZ.jpg,128,4.46,Travel & Nature,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.92,,,,,,,
1563897474,The Quotable Sandman: Memorable Lines from the Acclaimed Series,Neil Gaiman,2001,http://images.amazon.com/images/P/1563897474.01.LZZZZZZZ.jpg,96,4.49,Comics & Graphic Novels,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,13.88,,,,,,,
094323199X,Cooking in the Nude : Just Married,Debbie Cornwell,1998,http://images.amazon.com/images/P/094323199X.01.LZZZZZZZ.jpg,96,3.25,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,5.98,,,,,,,
1903854083,Soul Crew: The Inside Story of Britain's Most Notorious Hooligan Gang,David Jones,2003,http://images.amazon.com/images/P/1903854083.01.LZZZZZZZ.jpg,216,3.28,True Crime,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.6,,,,,,,
1586480359,Esther's Pillow: A Novel,Marlin Fitzwater,2001,http://images.amazon.com/images/P/1586480359.01.LZZZZZZZ.jpg,256,3.35,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.82,,,,,,,
157392783X,Humanist Manifesto 2000: A Call for New Planetary Humanism,Paul Kurtz,2000,http://images.amazon.com/images/P/157392783X.01.LZZZZZZZ.jpg,76,3.61,Psychology & Philosophy,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,5.29,,,,,,,
1572972300,Primal Rage: The Avatars,John Vornholt,1997,http://images.amazon.com/images/P/1572972300.01.LZZZZZZZ.jpg,224,3.79,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.67,,,,,,,
1563890305,Penguin Triumphant,John Ostrander,1992,http://images.amazon.com/images/P/1563890305.01.LZZZZZZZ.jpg,48,3.09,Humor,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.3,,,,,,,
031287846X,Eclipse : A Novel of Lewis and Clark,Richard S. Wheeler,2002,http://images.amazon.com/images/P/031287846X.01.LZZZZZZZ.jpg,384,3.82,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.13,,,,,,,
1569317860,Zoids New Century,Makoto Mizobuchi,2002,http://images.amazon.com/images/P/1569317860.01.LZZZZZZZ.jpg,200,3.95,Comics & Graphic Novels,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.62,,,,,,,
1577193474,The Art of Hitting,Tony Gwynn,1998,http://images.amazon.com/images/P/1577193474.01.LZZZZZZZ.jpg,144,4.12,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.79,,,,,,,
1569317658,Zoids Chaotic Century (Zoids: Chaotic Century (Graphic Novels)),Michiro Ueyama,2002,http://images.amazon.com/images/P/1569317658.01.LZZZZZZZ.jpg,80,4,Comics & Graphic Novels,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,13.95,,,,,,,
095835684X,Lawyers Guns and Money,Ian Wishart,0,http://images.amazon.com/images/P/095835684X.01.LZZZZZZZ.jpg,362,3.67,Business & Economics,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.12,,,,,,,
1903047439,Steven Spielberg,James Clarke,2001,http://images.amazon.com/images/P/1903047439.01.LZZZZZZZ.jpg,94,3.12,Arts & Crafts,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.75,,,,,,,
2226089241,Le lit de la merveille: Roman,Robert Sabatier,1997,http://images.amazon.com/images/P/2226089241.01.LZZZZZZZ.jpg,336,3.92,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.82,,,,,,,
1581820380,Dinosaurs On-Line: A Guide to the Best Dinosaur Sites on the Internet,Ray Jones,2000,http://images.amazon.com/images/P/1581820380.01.LZZZZZZZ.jpg,192,0,Education,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.71,,,,,,,
2253029467,Une saison blanche et sÃ?Â¨che,AndrÃ?Â© Brink,1982,http://images.amazon.com/images/P/2253029467.01.LZZZZZZZ.jpg,404,4.05,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,7.01,,,,,,,
085263692X,Josiah Wedgwood (Lifelines),Richard Tames,1989,http://images.amazon.com/images/P/085263692X.01.LZZZZZZZ.jpg,48,0,Biography & Autobiography,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,11.4,,,,,,,
1861051352,The Kissing Companion: Secret Technique of over 500 Exotic Kisses,Stephen Jarvis,1999,http://images.amazon.com/images/P/1861051352.01.LZZZZZZZ.jpg,260,0,Home,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.87,,,,,,,
044652932X,Pride of October: What it Was to Be Young and a Yankee,Bill Madden,2003,http://images.amazon.com/images/P/044652932X.01.LZZZZZZZ.jpg,480,3.65,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.91,,,,,,,
014043528X,Principles of Geology (Penguin Classics),Charles Lyell,1998,http://images.amazon.com/images/P/014043528X.01.LZZZZZZZ.jpg,438,3.91,Arts & Crafts,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.38,,,,,,,
2070419266,Le Vieil homme et son double,Joe Haldeman,2002,http://images.amazon.com/images/P/2070419266.01.LZZZZZZZ.jpg,239,3.5,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,8.57,,,,,,,
2070423514,La Fontaine pÃ?Â©trifiante,Christopher Priest,2003,http://images.amazon.com/images/P/2070423514.01.LZZZZZZZ.jpg,367,3.91,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.74,,,,,,,
1564589897,Dog Care: 101 Essential Tips (Dk 101s),Dorling Kindersley Publishing,1995,http://images.amazon.com/images/P/1564589897.01.LZZZZZZZ.jpg,72,3.78,Home,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,14.3,,,,,,,
1573441058,Best of the Best Lesbian Erotica,Tristan Taormino,2000,http://images.amazon.com/images/P/1573441058.01.LZZZZZZZ.jpg,355,3.35,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,10.32,,,,,,,
1892723018,Best Bisexual Erotica,Bill Brent,2000,http://images.amazon.com/images/P/1892723018.01.LZZZZZZZ.jpg,269,4,Fiction,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.94,,,,,,,
1861054394,How to Attract Birds to Your Garden,Derwent May,2003,http://images.amazon.com/images/P/1861054394.01.LZZZZZZZ.jpg,115,0,Travel & Nature,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,3.05,,,,,,,
1558537538,P.S. I Love You,H. Jackson Brown,1999,http://images.amazon.com/images/P/1558537538.01.LZZZZZZZ.jpg,160,3.94,Health & Fitness,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,4.84,,,,,,,
1565920007,Lex &amp; Yacc (A Nutshell Handbook),John R. Levine,1992,http://images.amazon.com/images/P/1565920007.01.LZZZZZZZ.jpg,388,3.71,Education,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,12.67,,,,,,,
1572319356,Running Microsoft Excel 2000 (Running),Mark Dodge,1999,http://images.amazon.com/images/P/1572319356.01.LZZZZZZZ.jpg,1024,4,Education,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,9.47,,,,,,,
1840465034,The Autobiography of Charles Darwin,Francis Darwin,2003,http://images.amazon.com/images/P/1840465034.01.LZZZZZZZ.jpg,176,3.85,Biography & Autobiography,https://itp-bookmart.s3.ap-southeast-2.amazonaws.com/book/pg66654-images.epub,English,6.13,,,,,,,
